"","aY","aZ","pfxX","pfxZ","pX","pZ","vX0","vY0","vZ0","x","y","x0","z0","aX","breakAngle","breakLength","spinRate","spinDirection","pitcherName","startSpeed","endSpeed","season"
"5482",3,3,2,3,4,3,5,3,4,2,3,1,2,2,3,3,5,4,"Max Scherzer",3,3,17
"5483",2,3,2,3,4,3,5,3,4,2,3,1,2,2,3,3,4,4,"Max Scherzer",3,4,17
"5484",3,2,2,2,5,3,5,3,4,1,3,2,1,2,3,3,4,4,"Max Scherzer",3,3,17
"5485",3,3,2,3,3,3,5,3,4,3,3,1,1,2,3,3,4,4,"Max Scherzer",3,3,17
"5486",5,3,2,3,3,3,5,3,4,3,3,1,1,2,3,3,5,4,"Max Scherzer",4,3,17
"5487",2,4,2,3,4,2,5,2,3,2,4,1,1,2,2,2,4,3,"Max Scherzer",4,4,17
"5488",2,3,2,3,3,2,4,3,3,3,4,1,1,2,3,3,4,4,"Max Scherzer",3,3,17
"5489",2,2,2,3,2,4,4,4,4,4,2,1,2,2,3,4,3,4,"Max Scherzer",2,2,17
"5490",2,3,2,3,3,3,5,3,4,3,3,1,1,2,3,3,4,4,"Max Scherzer",3,3,17
"5491",2,3,2,3,3,4,5,3,4,3,2,1,1,2,4,3,3,4,"Max Scherzer",3,3,17
"5492",3,4,2,4,4,2,5,4,3,2,4,1,2,2,3,3,3,4,"Max Scherzer",3,2,17
"5493",2,2,2,3,2,4,4,4,5,4,2,1,1,2,3,3,3,4,"Max Scherzer",3,2,17
"5494",4,3,2,3,2,3,4,3,4,4,3,1,1,2,3,3,3,4,"Max Scherzer",3,3,17
"5495",3,3,2,3,2,3,4,3,4,4,3,1,2,2,4,3,3,4,"Max Scherzer",3,3,17
"5496",2,2,2,2,2,3,4,3,4,4,3,1,1,2,3,4,3,4,"Max Scherzer",3,3,17
"5497",2,2,2,3,4,3,5,3,4,2,3,2,2,2,2,3,3,4,"Max Scherzer",3,3,17
"5498",3,3,2,3,2,5,4,3,5,4,1,1,1,2,3,3,4,4,"Max Scherzer",3,3,17
"5499",2,3,2,3,3,4,4,3,4,3,2,1,1,2,3,3,4,4,"Max Scherzer",3,3,17
"5500",3,2,2,2,3,3,4,3,4,3,3,1,1,2,3,3,3,4,"Max Scherzer",3,3,17
"5501",3,2,2,2,2,3,4,3,4,4,3,1,1,2,3,4,4,4,"Max Scherzer",3,3,17
"5502",3,4,4,4,4,3,2,4,2,2,3,4,4,4,3,2,2,2,"Patrick Corbin",2,2,17
"5503",3,3,4,3,2,4,2,3,3,4,2,4,4,4,2,3,2,2,"Patrick Corbin",3,3,17
"5504",3,3,5,3,2,2,2,2,2,4,4,4,3,5,4,3,3,2,"Patrick Corbin",4,4,17
"5505",3,4,4,4,2,3,2,3,2,4,3,4,4,4,3,3,3,2,"Patrick Corbin",3,3,17
"5506",3,3,4,3,2,1,2,3,1,4,5,4,3,4,3,3,4,2,"Patrick Corbin",3,4,17
"5507",4,3,4,3,4,1,2,3,1,2,5,4,3,5,3,4,3,1,"Patrick Corbin",3,3,17
"5508",4,5,4,5,3,2,2,3,1,3,4,4,3,4,4,3,3,2,"Patrick Corbin",3,3,17
"5509",3,3,4,3,1,2,2,3,2,5,4,4,3,4,3,3,3,2,"Patrick Corbin",3,3,17
"5510",3,3,4,3,2,1,2,3,1,4,5,4,3,4,3,3,3,2,"Patrick Corbin",3,3,17
"5511",3,3,4,3,2,2,2,3,2,4,4,4,3,4,3,3,3,2,"Patrick Corbin",3,3,17
"5512",3,4,5,4,3,2,2,3,2,3,4,4,3,5,4,3,3,2,"Patrick Corbin",3,3,17
"5513",3,4,4,4,4,2,2,3,2,2,4,4,3,4,3,3,3,2,"Patrick Corbin",3,3,17
"5514",3,4,4,4,1,2,1,3,2,5,4,4,3,4,3,3,3,2,"Patrick Corbin",3,3,17
"5515",3,4,4,4,1,2,2,3,2,5,4,4,3,4,3,3,4,2,"Patrick Corbin",3,3,17
"5516",4,5,4,5,1,1,1,3,1,5,5,4,3,4,2,2,4,2,"Patrick Corbin",4,3,17
"5517",3,5,4,5,1,4,1,3,3,5,2,4,4,4,4,2,3,2,"Patrick Corbin",3,3,17
"5518",3,4,4,4,2,5,2,3,5,4,1,4,4,4,3,2,4,2,"Patrick Corbin",3,3,17
"5519",3,3,4,4,2,3,2,3,2,4,3,4,3,5,4,3,2,2,"Patrick Corbin",3,2,17
"5520",3,4,5,4,2,1,2,3,1,4,5,4,3,5,4,3,3,2,"Patrick Corbin",3,3,17
"5521",2,3,4,3,3,2,2,3,2,3,4,4,3,4,3,3,3,2,"Patrick Corbin",3,3,17
"5522",3,3,4,3,1,1,1,3,2,5,5,4,3,4,3,3,3,2,"Patrick Corbin",3,3,17
"5523",2,2,4,3,1,4,2,4,4,5,2,4,3,4,3,3,3,2,"Patrick Corbin",3,2,17
"5524",3,4,4,4,2,1,2,4,1,4,5,4,3,4,3,3,3,2,"Patrick Corbin",2,2,17
"5525",2,3,4,3,2,2,2,4,2,4,4,4,3,4,3,3,3,2,"Patrick Corbin",2,2,17
"5526",2,2,4,2,2,3,2,4,3,4,3,4,3,4,2,4,3,2,"Patrick Corbin",2,3,17
"5527",3,3,4,3,1,2,1,4,2,5,4,4,3,4,3,3,3,2,"Patrick Corbin",2,2,17
"5528",3,4,4,4,2,3,2,3,3,4,3,4,4,5,4,3,3,2,"Patrick Corbin",3,2,17
"5529",2,3,5,3,1,1,1,5,1,5,5,4,3,4,3,4,2,2,"Patrick Corbin",2,1,17
"5530",3,3,4,3,1,1,1,4,1,5,5,4,3,4,3,3,2,2,"Patrick Corbin",2,2,17
"5531",2,1,4,1,3,4,2,3,4,3,2,4,4,4,2,4,2,2,"Patrick Corbin",3,3,17
"5532",3,3,1,3,3,3,5,4,3,3,3,2,2,1,5,5,2,5,"Gerrit Cole",2,2,17
"5533",4,2,1,2,5,1,5,4,2,1,5,2,1,1,5,5,2,5,"Gerrit Cole",3,2,17
"5534",4,2,1,2,3,2,5,3,3,3,4,2,2,1,5,5,2,5,"Gerrit Cole",3,2,17
"5535",5,3,1,3,2,3,4,2,3,4,3,2,2,1,5,5,2,5,"Gerrit Cole",4,3,17
"5536",4,3,1,3,5,3,5,3,4,1,3,2,2,1,4,4,1,5,"Gerrit Cole",3,2,17
"5537",4,2,1,2,1,2,4,3,3,5,4,2,2,1,5,5,1,5,"Gerrit Cole",3,2,17
"5538",4,3,1,3,2,3,4,3,4,4,3,2,2,1,5,4,2,5,"Gerrit Cole",3,3,17
"5539",4,3,1,3,4,2,5,4,3,2,4,2,2,1,4,4,2,5,"Gerrit Cole",3,2,17
"5540",5,4,1,4,2,3,4,3,3,4,3,2,2,1,5,4,2,5,"Gerrit Cole",3,2,17
"5541",3,3,1,3,5,2,5,2,2,1,4,2,1,1,5,4,3,5,"Gerrit Cole",4,4,17
"5542",5,3,1,3,3,2,5,3,3,3,4,2,2,1,4,4,3,5,"Gerrit Cole",4,3,17
"5543",5,3,1,3,5,2,5,3,3,1,4,2,2,1,5,5,2,5,"Gerrit Cole",4,3,17
"5544",5,3,1,3,3,2,4,3,3,3,4,2,2,1,5,4,2,5,"Gerrit Cole",3,3,17
"5545",5,2,1,2,4,5,5,3,5,2,1,2,2,1,4,4,2,5,"Gerrit Cole",3,3,17
"5546",3,2,1,2,4,4,5,3,5,2,2,2,2,1,4,4,2,5,"Gerrit Cole",3,3,17
"5547",5,4,1,4,2,3,4,3,3,4,3,2,2,1,5,4,2,5,"Gerrit Cole",3,2,17
"5548",3,2,1,2,5,2,5,2,3,1,4,2,2,1,4,5,1,5,"Gerrit Cole",4,4,17
"5549",4,2,1,2,2,2,4,2,3,4,4,2,1,1,4,4,2,5,"Gerrit Cole",4,4,17
"5550",4,3,1,2,3,2,4,2,3,3,4,2,2,1,4,4,2,5,"Gerrit Cole",4,4,17
"5551",5,3,1,3,1,3,4,2,4,5,3,2,2,1,5,4,1,5,"Gerrit Cole",4,4,17
"5552",5,3,2,3,1,4,4,1,4,5,2,2,2,1,4,3,2,4,"Gerrit Cole",5,5,17
"5553",5,2,1,2,2,4,4,1,4,4,2,2,2,1,5,5,2,5,"Gerrit Cole",5,4,17
"5554",4,2,1,2,2,3,4,3,4,4,3,2,2,1,4,5,2,5,"Gerrit Cole",3,3,17
"5555",4,2,1,2,3,4,5,2,5,3,2,2,2,1,4,5,3,5,"Gerrit Cole",4,3,17
"5556",5,3,1,3,1,2,4,3,3,5,4,2,2,1,5,5,2,5,"Gerrit Cole",3,2,17
"5557",4,3,1,3,1,2,4,2,3,5,4,2,1,1,5,5,3,5,"Gerrit Cole",4,3,17
"5558",4,3,1,3,5,3,5,2,3,1,3,2,2,1,4,3,3,4,"Gerrit Cole",4,4,17
"5559",5,3,1,3,3,1,4,3,2,3,5,2,1,1,5,5,2,5,"Gerrit Cole",4,3,17
"5560",4,4,2,4,5,3,5,3,3,1,3,2,2,2,4,3,3,4,"Gerrit Cole",4,3,17
"5561",4,2,1,2,3,4,4,3,4,3,2,2,2,1,4,4,2,5,"Gerrit Cole",3,2,17
"5562",4,2,1,2,2,3,4,3,4,4,3,2,2,1,4,5,1,5,"Gerrit Cole",4,3,17
"5563",4,3,1,3,5,1,5,3,2,1,5,2,1,1,4,4,2,5,"Gerrit Cole",4,3,17
"5564",3,5,3,5,1,2,2,4,1,5,4,4,4,3,2,1,3,3,"Clayton Kershaw",3,2,17
"5565",4,5,3,5,2,2,2,3,1,4,4,4,4,3,2,1,3,3,"Clayton Kershaw",3,2,17
"5566",4,5,4,5,4,4,3,3,2,2,2,4,4,4,4,2,3,2,"Clayton Kershaw",3,3,17
"5567",4,5,4,5,3,1,2,3,1,3,5,4,4,4,2,1,4,3,"Clayton Kershaw",3,3,17
"5568",3,5,3,5,3,2,3,3,1,3,4,4,4,3,2,2,3,3,"Clayton Kershaw",3,3,17
"5569",2,5,3,5,2,1,2,3,1,4,5,3,4,3,1,2,3,3,"Clayton Kershaw",3,3,17
"5570",4,5,3,5,3,5,3,3,4,3,1,4,5,3,1,1,3,3,"Clayton Kershaw",3,2,17
"5571",3,5,3,5,4,1,3,3,1,2,4,4,4,3,1,2,3,3,"Clayton Kershaw",3,3,17
"5572",3,5,3,5,4,3,3,3,2,2,3,4,4,3,1,2,3,3,"Clayton Kershaw",3,2,17
"5573",3,5,3,5,4,5,3,3,3,2,1,4,4,3,2,1,3,3,"Clayton Kershaw",3,3,17
"5574",2,5,3,5,2,1,2,3,1,4,5,4,4,3,1,1,3,3,"Clayton Kershaw",3,3,17
"5575",2,5,3,5,3,3,2,4,2,2,3,4,4,3,2,1,3,3,"Clayton Kershaw",2,2,17
"5576",2,5,3,5,3,2,2,4,2,3,4,4,4,3,1,2,3,3,"Clayton Kershaw",2,2,17
"5577",3,5,3,5,3,3,2,3,2,3,3,4,4,3,1,1,3,3,"Clayton Kershaw",3,3,17
"5578",4,5,3,5,3,4,2,3,3,3,2,4,4,3,1,1,3,3,"Clayton Kershaw",3,3,17
"5579",3,5,3,5,2,4,2,3,3,3,2,4,4,3,1,1,3,3,"Clayton Kershaw",3,3,17
"5580",2,5,3,5,2,2,2,4,1,4,4,4,4,3,1,1,3,3,"Clayton Kershaw",3,3,17
"5581",4,5,3,5,1,1,2,3,1,5,5,4,3,3,1,2,3,3,"Clayton Kershaw",3,3,17
"5582",3,5,3,5,2,2,2,3,1,4,4,4,4,3,2,1,3,3,"Clayton Kershaw",3,3,17
"5583",3,5,3,5,1,3,2,3,2,5,3,4,4,3,1,1,3,3,"Clayton Kershaw",3,3,17
"5584",3,5,3,5,3,2,3,4,1,3,4,4,4,3,2,1,3,3,"Clayton Kershaw",3,2,17
"5585",2,4,3,4,3,2,2,3,2,3,4,4,4,3,1,2,2,3,"Clayton Kershaw",3,3,17
"5586",3,5,3,5,3,3,2,3,2,3,3,4,4,3,1,2,3,3,"Clayton Kershaw",3,2,17
"5587",3,5,3,5,5,1,3,3,1,1,5,4,4,3,1,1,4,3,"Clayton Kershaw",3,3,17
"5588",3,5,3,5,2,3,2,3,2,4,3,4,4,3,1,1,2,3,"Clayton Kershaw",3,3,17
"5589",4,5,3,5,2,5,2,3,3,4,1,4,4,3,2,1,3,3,"Clayton Kershaw",3,2,17
"5590",3,5,3,5,2,3,2,4,2,3,3,4,4,3,1,2,2,3,"Clayton Kershaw",3,2,17
"5591",3,5,3,5,2,3,2,3,2,4,3,4,4,3,1,1,2,3,"Clayton Kershaw",3,3,17
"5592",3,5,3,5,3,2,3,3,1,3,4,4,4,3,1,2,3,3,"Clayton Kershaw",3,3,17
"5593",3,5,3,5,1,3,2,3,1,5,4,4,4,3,2,1,3,3,"Clayton Kershaw",3,3,17
"5594",2,4,3,4,4,5,3,4,5,2,1,4,4,3,1,2,3,3,"Clayton Kershaw",2,2,17
"5595",2,5,3,5,3,3,2,4,2,3,3,4,4,3,1,2,3,3,"Clayton Kershaw",2,2,17
"5596",3,5,3,5,2,1,2,3,1,4,5,4,4,3,2,2,3,3,"Clayton Kershaw",3,3,17
"5597",3,5,3,5,3,2,2,4,2,3,4,4,4,4,2,2,2,3,"Clayton Kershaw",2,2,17
"5598",4,5,4,5,3,2,2,4,1,3,4,4,4,4,3,1,3,3,"Clayton Kershaw",2,2,17
"5599",4,5,4,5,4,3,3,3,2,2,3,4,4,4,3,2,3,2,"Clayton Kershaw",3,3,17
"5600",3,5,4,5,3,1,2,4,1,3,5,4,4,4,2,2,2,3,"Clayton Kershaw",3,2,17
"5601",2,5,3,5,2,1,2,3,1,4,5,4,4,3,1,2,3,3,"Clayton Kershaw",3,3,17
"5602",3,5,4,5,4,1,3,3,1,2,5,4,3,4,2,1,3,3,"Clayton Kershaw",3,2,17
"5603",3,5,3,5,3,2,2,4,2,3,4,4,4,3,2,1,2,3,"Clayton Kershaw",2,2,17
"5604",3,5,3,5,2,2,2,3,1,4,4,4,4,3,1,2,2,3,"Clayton Kershaw",3,3,17
"5605",3,5,3,5,4,1,3,3,1,2,5,4,3,3,1,2,2,3,"Clayton Kershaw",3,3,17
"5606",1,4,4,4,1,2,1,4,2,5,4,5,3,4,3,3,2,2,"Jon Lester",2,2,17
"5607",1,2,4,2,2,1,1,4,2,4,5,5,2,4,2,4,2,2,"Jon Lester",2,2,17
"5608",1,4,4,4,3,3,2,4,3,3,3,5,3,4,3,2,2,2,"Jon Lester",2,2,17
"5609",2,4,4,4,2,1,1,4,2,4,5,5,2,4,2,3,2,2,"Jon Lester",2,2,17
"5610",2,4,4,4,3,3,2,4,3,3,3,5,2,4,3,3,2,2,"Jon Lester",2,2,17
"5611",2,3,4,3,2,4,1,4,4,5,2,4,2,4,3,3,2,2,"Jon Lester",2,2,17
"5612",1,2,4,2,4,3,2,4,4,2,3,5,2,4,2,3,2,2,"Jon Lester",2,2,17
"5613",1,2,4,2,4,2,2,4,3,2,4,5,2,4,2,4,3,2,"Jon Lester",2,3,17
"5614",2,3,4,3,3,1,2,4,2,3,5,5,2,4,2,3,3,2,"Jon Lester",2,3,17
"5615",1,1,4,2,4,2,2,4,4,3,4,5,2,4,2,4,3,1,"Jon Lester",2,3,17
"5616",1,2,4,2,3,2,2,4,3,3,4,5,2,4,2,4,2,2,"Jon Lester",2,2,17
"5617",1,2,4,2,3,3,2,5,4,3,2,5,2,4,2,4,2,2,"Jon Lester",2,2,17
"5618",1,1,4,1,5,3,2,5,4,1,3,5,2,4,2,4,2,2,"Jon Lester",1,1,17
"5619",2,3,4,3,2,4,2,4,4,4,2,4,2,4,2,3,2,2,"Jon Lester",2,2,17
"5620",2,2,4,2,3,3,2,4,4,3,3,5,2,4,2,4,2,2,"Jon Lester",2,2,17
"5621",1,3,4,4,1,4,1,4,4,5,2,4,3,4,3,3,3,2,"Jon Lester",2,2,17
"5622",1,3,4,3,1,4,1,4,4,5,2,4,2,4,2,3,2,2,"Jon Lester",2,2,17
"5623",2,3,4,3,4,2,2,4,3,2,4,5,2,4,3,3,2,2,"Jon Lester",2,2,17
"5624",1,2,4,2,4,2,2,4,3,2,4,5,2,4,3,4,2,2,"Jon Lester",2,2,17
"5625",1,1,4,1,5,2,2,4,3,1,3,5,2,4,3,4,3,1,"Jon Lester",2,2,17
"5626",1,3,4,3,3,1,2,4,2,3,5,5,2,4,2,3,2,2,"Jon Lester",2,2,17
"5627",2,1,4,1,5,2,2,5,3,1,4,5,2,4,2,4,2,1,"Jon Lester",2,2,17
"5628",2,3,4,3,3,1,2,4,2,3,4,5,2,4,3,3,2,2,"Jon Lester",2,2,17
"5629",2,2,4,2,3,3,2,5,4,3,3,5,2,4,2,4,2,2,"Jon Lester",1,1,17
"5630",2,1,4,1,4,3,2,4,4,2,3,5,2,4,3,4,2,1,"Jon Lester",2,2,17
"5631",2,3,4,3,2,2,1,4,3,5,4,4,2,4,3,3,2,2,"Jon Lester",2,2,17
"5632",2,4,4,4,1,3,1,4,3,5,3,4,2,4,3,3,2,2,"Jon Lester",2,2,17
"5633",1,2,4,2,5,2,2,5,3,1,4,5,2,4,2,4,1,2,"Jon Lester",1,2,17
"5634",1,2,5,2,4,1,2,5,3,2,5,5,2,5,3,4,1,1,"Jon Lester",2,2,17
"5635",1,2,4,2,5,2,2,4,3,1,4,5,2,4,2,4,2,2,"Jon Lester",2,2,17
"5636",1,3,4,3,4,4,2,5,4,3,2,5,2,4,3,3,2,2,"Jon Lester",1,2,17
"5637",1,5,4,5,3,3,2,4,3,4,3,4,3,4,3,2,2,2,"Jon Lester",2,2,17
"5638",2,3,5,3,3,4,2,4,4,3,2,5,2,5,4,4,2,1,"Jon Lester",2,2,17
"5639",2,1,4,1,2,2,1,4,4,5,4,4,2,4,2,4,2,1,"Jon Lester",2,2,17
"5640",1,1,4,2,4,3,2,4,4,2,3,5,2,4,2,4,3,2,"Jon Lester",2,2,17
"5641",2,3,4,3,3,4,2,4,4,3,3,5,3,4,2,3,2,2,"Jon Lester",2,2,17
"5642",1,2,4,3,3,1,2,4,2,3,5,5,2,4,2,3,2,2,"Jon Lester",2,2,17
"5643",1,1,4,1,5,3,2,4,4,1,3,5,2,4,2,4,2,2,"Jon Lester",2,2,17
"5644",2,4,4,4,4,3,2,4,3,2,3,5,3,4,3,3,2,2,"Jon Lester",2,2,17
"5645",1,4,4,4,2,2,1,4,2,4,4,4,3,4,3,3,2,2,"Jon Lester",2,2,17
"5646",1,2,4,3,3,2,2,4,3,3,4,4,2,4,3,4,2,2,"Jon Lester",2,2,17
"5647",3,4,2,4,2,3,4,3,2,4,3,2,4,2,5,3,5,4,"Justin Verlander",3,3,17
"5648",3,4,1,4,4,4,5,3,3,2,2,2,4,1,5,3,5,4,"Justin Verlander",3,3,17
"5649",4,4,1,4,4,3,4,2,2,2,3,2,4,1,5,3,5,4,"Justin Verlander",4,3,17
"5650",3,3,2,3,3,4,4,2,3,2,2,2,4,2,4,4,5,4,"Justin Verlander",4,4,17
"5651",3,3,1,3,3,4,4,2,3,3,2,2,4,1,4,4,5,5,"Justin Verlander",4,4,17
"5652",3,3,2,4,2,2,4,3,2,4,4,2,4,2,4,4,4,4,"Justin Verlander",3,3,17
"5653",3,3,2,3,1,3,4,2,2,5,4,2,4,2,4,4,4,5,"Justin Verlander",4,4,17
"5654",4,3,2,3,1,3,4,2,3,5,3,2,4,2,4,3,4,4,"Justin Verlander",4,4,17
"5655",3,2,2,2,4,5,4,2,4,2,1,2,4,2,4,4,3,4,"Justin Verlander",4,4,17
"5656",3,3,2,2,3,4,4,2,4,3,2,2,4,2,4,3,4,4,"Justin Verlander",4,4,17
"5657",3,3,2,2,4,4,5,2,3,2,3,2,4,1,4,4,4,4,"Justin Verlander",5,5,17
"5658",3,3,2,3,5,2,5,2,2,1,4,2,4,2,3,3,3,4,"Justin Verlander",4,4,17
"5659",3,3,2,3,4,3,4,2,2,2,3,2,4,2,4,3,4,4,"Justin Verlander",4,4,17
"5660",3,4,2,3,5,1,5,2,1,1,5,2,4,2,4,3,4,4,"Justin Verlander",4,5,17
"5661",3,5,2,5,3,3,4,2,2,3,3,2,4,2,4,2,4,4,"Justin Verlander",4,4,17
"5662",1,4,2,3,3,3,4,2,2,3,3,2,4,2,4,3,4,4,"Justin Verlander",4,5,17
"5663",3,3,2,3,4,5,4,2,5,2,1,2,4,2,4,3,3,4,"Justin Verlander",4,5,17
"5664",3,3,2,3,3,4,4,2,3,3,2,2,4,2,4,3,4,4,"Justin Verlander",4,4,17
"5665",3,2,2,1,3,4,4,1,3,3,2,2,4,2,3,4,4,4,"Justin Verlander",5,5,17
"5666",3,2,2,1,2,4,4,2,3,4,2,2,4,2,3,4,3,5,"Justin Verlander",4,5,17
"5667",3,2,1,2,2,2,4,2,2,4,4,2,4,1,4,4,3,5,"Justin Verlander",4,4,17
"5668",3,4,2,3,2,4,4,2,3,4,2,2,4,2,3,3,3,4,"Justin Verlander",4,4,17
"5669",3,4,2,3,4,2,5,2,2,2,4,2,4,2,4,3,3,4,"Justin Verlander",4,4,17
"5670",2,2,1,3,4,3,5,4,3,2,3,2,4,1,4,4,4,5,"Justin Verlander",2,2,17
"5671",1,2,1,2,3,3,4,4,3,3,3,2,4,2,4,4,3,5,"Justin Verlander",2,3,17
"5672",1,2,2,3,4,3,5,4,3,2,3,2,4,2,4,4,4,4,"Justin Verlander",2,2,17
"5673",2,2,2,2,4,3,5,4,3,2,3,2,4,2,3,4,4,4,"Justin Verlander",3,3,17
"5674",3,4,2,4,4,4,4,3,3,2,2,2,4,2,4,3,4,4,"Justin Verlander",3,3,17
"5675",2,2,2,2,3,2,4,3,2,3,4,2,4,2,3,4,4,4,"Justin Verlander",3,3,17
"5676",3,3,2,3,4,5,4,3,4,2,1,2,5,2,3,3,4,4,"Justin Verlander",4,3,17
"5677",3,2,1,2,3,3,4,3,3,3,3,2,4,2,4,4,3,5,"Justin Verlander",3,3,17
"5678",4,2,2,2,1,5,4,3,4,5,1,2,4,2,3,4,3,4,"Justin Verlander",3,3,17
"5679",3,2,2,2,2,5,4,3,5,4,1,2,4,2,3,4,4,4,"Justin Verlander",3,3,17
"5680",2,2,2,2,4,3,4,3,3,2,3,2,4,2,3,4,3,4,"Justin Verlander",3,3,17
"5681",4,3,2,3,3,5,4,2,5,3,1,2,4,2,3,3,3,4,"Justin Verlander",4,3,17
"5682",3,3,2,3,2,3,4,2,3,4,3,2,4,2,4,4,4,4,"Justin Verlander",4,4,17
"5683",3,2,2,2,4,5,4,3,5,2,1,2,4,2,3,4,4,4,"Justin Verlander",3,3,17
"5684",4,2,2,2,4,2,5,2,2,2,4,2,4,2,4,4,3,5,"Justin Verlander",4,4,17
"5685",4,3,2,3,4,4,4,2,3,2,2,2,4,2,3,3,4,4,"Justin Verlander",4,4,17
"5686",4,2,1,2,4,3,5,2,3,2,3,2,4,1,4,4,4,5,"Justin Verlander",4,4,17
"5687",2,3,2,2,4,4,4,2,3,2,2,2,4,2,3,3,4,4,"Justin Verlander",5,5,17
"5688",2,3,2,3,3,4,4,4,3,3,2,2,4,2,4,4,4,4,"Justin Verlander",2,2,17
"5689",2,2,2,2,2,4,4,4,4,4,2,2,4,2,3,4,3,4,"Justin Verlander",2,2,17
"5690",3,2,2,2,3,4,4,4,4,3,2,2,4,2,3,4,3,4,"Justin Verlander",3,2,17
"5691",3,2,2,2,1,3,4,4,3,5,3,2,4,2,3,4,3,5,"Justin Verlander",2,2,17
"5692",4,3,5,2,4,3,1,2,4,2,3,5,2,5,5,5,3,1,"Chris Sale",4,4,17
"5693",3,2,5,2,2,4,1,2,5,4,1,5,2,5,4,4,3,1,"Chris Sale",4,3,17
"5694",3,1,5,1,2,3,1,3,4,4,3,5,2,5,3,5,3,1,"Chris Sale",3,3,17
"5695",4,1,5,1,2,3,1,2,4,4,3,5,2,5,3,5,3,1,"Chris Sale",4,4,17
"5696",4,2,5,2,2,5,1,2,5,4,1,5,2,5,4,4,3,1,"Chris Sale",4,4,17
"5697",3,1,5,1,3,2,1,3,3,3,4,5,2,5,4,5,2,1,"Chris Sale",3,3,17
"5698",3,1,5,1,1,2,1,3,3,5,4,5,1,5,4,5,3,1,"Chris Sale",4,3,17
"5699",4,2,5,2,1,2,1,2,3,5,4,5,1,5,4,4,3,1,"Chris Sale",4,4,17
"5700",3,1,5,1,3,4,1,2,4,3,2,5,2,5,3,4,2,1,"Chris Sale",4,4,17
"5701",2,1,5,1,3,3,1,3,4,3,3,5,2,5,4,5,3,1,"Chris Sale",3,3,17
"5702",3,1,5,1,2,2,1,4,4,4,4,5,2,5,3,5,3,1,"Chris Sale",2,2,17
"5703",3,1,5,1,3,4,1,3,5,3,2,5,2,5,3,5,3,1,"Chris Sale",3,3,17
"5704",3,1,5,1,2,3,1,3,4,4,3,5,1,5,4,5,3,1,"Chris Sale",3,2,17
"5705",3,2,5,2,2,3,1,2,3,4,3,5,2,5,5,5,3,1,"Chris Sale",4,4,17
"5706",3,3,5,3,4,2,2,3,3,2,3,5,2,5,4,4,2,1,"Chris Sale",3,3,17
"5707",3,2,5,2,5,3,1,4,4,1,3,5,2,5,5,5,2,1,"Chris Sale",2,2,17
"5708",4,2,5,2,2,5,1,3,5,4,1,5,2,5,3,4,3,1,"Chris Sale",3,2,17
"5709",3,1,5,1,4,3,1,3,4,2,3,5,2,5,4,5,3,1,"Chris Sale",3,3,17
"5710",3,1,5,1,3,2,1,2,3,3,4,5,2,5,3,5,3,1,"Chris Sale",4,4,17
"5711",3,2,5,2,1,3,1,4,3,5,3,5,2,5,4,4,3,1,"Chris Sale",2,2,17
"5712",3,1,5,1,3,5,1,4,5,3,1,5,2,5,3,5,3,1,"Chris Sale",3,2,17
"5713",3,1,5,1,5,3,2,1,4,1,3,5,2,5,5,5,3,1,"Chris Sale",5,5,17
"5714",4,2,5,2,3,2,1,2,3,3,3,5,2,5,4,4,3,1,"Chris Sale",4,3,17
"5715",4,2,5,2,4,4,1,2,4,2,2,5,3,5,5,5,3,1,"Chris Sale",4,3,17
"5716",2,2,5,2,2,2,1,4,3,4,3,5,2,5,4,4,3,1,"Chris Sale",3,3,17
"5717",3,3,5,3,2,3,1,3,3,4,3,5,2,5,4,4,3,1,"Chris Sale",3,3,17
"5718",2,3,2,3,3,2,4,3,2,3,4,2,4,2,3,3,2,4,"Chris Archer",3,3,17
"5719",3,3,3,3,1,5,3,2,4,5,1,2,4,3,2,3,2,4,"Chris Archer",4,4,17
"5720",3,3,2,3,2,3,3,2,2,4,3,2,4,2,3,3,2,4,"Chris Archer",4,4,17
"5721",4,3,3,3,1,5,3,3,4,5,1,2,4,3,2,3,2,3,"Chris Archer",3,3,17
"5722",3,3,3,3,1,5,3,3,5,5,1,2,4,3,2,3,1,4,"Chris Archer",3,3,17
"5723",3,2,3,2,2,4,3,3,4,4,2,2,4,3,1,3,1,3,"Chris Archer",3,3,17
"5724",3,3,3,3,3,3,4,3,3,3,3,2,4,3,2,3,1,3,"Chris Archer",3,3,17
"5725",3,2,2,2,2,2,4,3,2,4,3,2,4,2,3,3,1,4,"Chris Archer",3,3,17
"5726",4,3,3,3,4,5,4,2,3,2,1,3,4,3,2,2,3,3,"Chris Archer",4,4,17
"5727",4,3,2,3,3,4,4,2,3,3,2,2,4,2,2,3,2,4,"Chris Archer",4,4,17
"5728",3,3,2,3,4,3,4,2,2,2,3,2,4,2,2,3,2,4,"Chris Archer",4,5,17
"5729",3,4,3,4,5,1,4,2,1,1,5,3,4,3,2,2,2,3,"Chris Archer",4,5,17
"5730",3,3,3,3,4,4,4,2,3,2,2,2,4,3,2,3,3,4,"Chris Archer",4,5,17
"5731",3,3,3,3,5,5,4,1,4,1,1,3,4,3,2,2,2,3,"Chris Archer",5,5,17
"5732",2,3,4,3,3,1,2,5,2,3,5,4,3,4,1,3,1,2,"Jose Quintana",1,1,17
